ID_Caso,TipoProceso,MujeresMencionadas,FechaInicial,Fecha_Final
4116,Proceso judicial criminal identificable,,1797,1797
4117,No es un proceso penal con delito identificable,,1806,1806
4118,Proceso judicial criminal identificable,,1764,1764
4119,Proceso judicial criminal identificable,,1772,1772
4120,No es un proceso penal con delito identificable,,1793,1793
4121,Proceso judicial criminal identificable,,1616,1616
4122,Proceso judicial criminal identificable,,1600,1600
4123,Proceso judicial criminal identificable,,1612,1612
4124,Proceso judicial criminal identificable,,1803,1803
4125,Proceso judicial criminal identificable,,1778,1778
4126,Proceso judicial criminal identificable,,1807,1807
4127,Proceso judicial criminal identificable,,1632,1632
4128,Proceso judicial criminal identificable,,1761,1761
4129,Proceso judicial criminal identificable,,1700,1700
4130,Proceso judicial criminal identificable,1,1799,1799
4131,Proceso judicial criminal identificable,,1561,1561
4132,Proceso judicial criminal identificable,1,1802,1802
4133,Proceso judicial criminal identificable,,1598,1598
4134,Proceso judicial criminal identificable,,1785,1785
4135,Proceso judicial criminal identificable,,1796,1796
4136,Proceso judicial criminal identificable,,1771,1771
4137,Proceso judicial criminal identificable,,1802,1802
4138,Proceso judicial criminal identificable,1,1800,1800
4139,Proceso judicial criminal identificable,,1603,1603
4140,Proceso judicial criminal identificable,1,1797,1797
4141,Proceso judicial criminal identificable,,1795,1795
4142,No es un proceso penal con delito identificable,,1808,1808
4143,Proceso judicial criminal identificable,,1804,1804
4144,Proceso judicial criminal identificable,,1798,1798
4145,Proceso judicial criminal identificable,1,1808,1808
4146,Proceso judicial criminal identificable,,1796,1796
4147,Proceso judicial criminal identificable,1,1799,1799
4148,Proceso judicial criminal identificable,,1600,1608
4149,Proceso judicial criminal identificable,,1735,1735
4150,Proceso judicial criminal identificable,,1796,1796
4151,Proceso judicial criminal identificable,,1790,1790
4152,Proceso judicial criminal identificable,,1787,1787
4153,Proceso judicial criminal identificable,,1791,1791
4154,Proceso judicial criminal identificable,1,1799,1799
4155,Proceso judicial criminal identificable,1,1801,1801
4156,Proceso judicial criminal identificable,,1771,1771
4157,Proceso judicial criminal identificable,1,1806,1806
4158,Proceso judicial criminal identificable,,1791,1791
4159,Proceso judicial criminal identificable,,1807,1807
4160,Proceso judicial criminal identificable,1,1796,1796
4161,Proceso judicial criminal identificable,,1799,1799
4162,Proceso judicial criminal identificable,,1804,1804
4163,Proceso judicial criminal identificable,,1798,1798
4164,Proceso judicial criminal identificable,,1807,1807
4165,Proceso judicial criminal identificable,,1788,1788
4166,Proceso judicial criminal identificable,1,1788,1788
4167,Proceso judicial criminal identificable,1,1810,1810
4168,Proceso judicial criminal identificable,,1809,1809
4169,Proceso judicial criminal identificable,,1806,1806
4170,Proceso judicial criminal identificable,,1803,1803
4171,Proceso judicial criminal identificable,,1799,1799
4172,Proceso judicial criminal identificable,1,1765,1765
4173,Proceso judicial criminal identificable,1,1655,1655
4174,Proceso judicial criminal identificable,,1746,1746
4175,Proceso judicial criminal identificable,1,1804,1804
4176,Proceso judicial criminal identificable,,1746,1746
4177,Proceso judicial criminal identificable,,1788,1788
4178,Proceso judicial criminal identificable,,1801,1801
4179,Proceso judicial criminal identificable,1,1593,1593
4180,Proceso judicial criminal identificable,1,1803,1803
4181,Proceso judicial criminal identificable,1,1607,1607
4182,Proceso judicial criminal identificable,,1615,1615
4183,Proceso judicial criminal identificable,,1568,1568
4184,Proceso judicial criminal identificable,,1578,1578
4185,Proceso judicial criminal identificable,,1577,1577
4186,Proceso judicial criminal identificable,,1614,1614
4187,Proceso judicial criminal identificable,,1804,1804
4188,No es un proceso penal con delito identificable,,1791,1791
4189,Proceso judicial criminal identificable,,1808,1808
4190,No es un proceso penal con delito identificable,,1795,1795
4191,Proceso judicial criminal identificable,,1804,1804
4192,Proceso judicial criminal identificable,,1801,1801
4193,Proceso judicial criminal identificable,,1785,1785
4194,Proceso judicial criminal identificable,,1753,1753
4195,Proceso judicial criminal identificable,,1617,1617
4196,Proceso judicial criminal identificable,,1777,1777
4197,Proceso judicial criminal identificable,,1798,1798
4198,Proceso judicial criminal identificable,,1807,1807
4199,Proceso judicial criminal identificable,,1794,1794
4200,Proceso judicial criminal identificable,1,1803,1803
4201,Proceso judicial criminal identificable,,1747,1747
4202,No es un proceso penal con delito identificable,,1797,1797
4203,Proceso judicial criminal identificable,,1806,1806
4204,No es un proceso penal con delito identificable,,1761,1761
4205,Proceso judicial criminal identificable,1,1770,1770
4206,Proceso judicial criminal identificable,1,1770,1770
4207,Proceso judicial criminal identificable,,1809,1809
4208,Proceso judicial criminal identificable,,1801,1801
4209,Proceso judicial criminal identificable,1,1776,1776
4210,Proceso judicial criminal identificable,1,1797,1804
4211,Proceso judicial criminal identificable,1,1789,1789
4212,Proceso judicial criminal identificable,,1617,1617
4213,Proceso judicial criminal identificable,1,1798,1798
4214,Proceso judicial criminal identificable,,1723,1723
4215,Proceso judicial criminal identificable,,1716,1716
4216,Proceso judicial criminal identificable,,1703,1703
4217,Proceso judicial criminal identificable,,1785,1785
4218,Proceso judicial criminal identificable,1,1776,1776
4219,No es un proceso penal con delito identificable,,1798,1798
4220,No es un proceso penal con delito identificable,,1781,1781
4221,No es un proceso penal con delito identificable,,1774,1774
4222,No es un proceso penal con delito identificable,,1771,1771
4223,No es un proceso penal con delito identificable,,1773,1773
4224,No es un proceso penal con delito identificable,,1774,1774
4225,No es un proceso penal con delito identificable,,1774,1774
4226,Proceso judicial criminal identificable,,1786,1790
4227,No es un proceso penal con delito identificable,,1771,1771
4228,No es un proceso penal con delito identificable,,null,null
4229,Proceso judicial criminal identificable,,1788,1788
4230,Proceso judicial criminal identificable,,1743,1743
4231,Proceso judicial criminal identificable,1,1803,1803
4232,Proceso judicial criminal identificable,,1799,1799
4233,Proceso judicial criminal identificable,,1806,1806
4234,No es un proceso penal con delito identificable,,1786,1786
4235,Proceso judicial criminal identificable,,1788,1788
4236,Proceso judicial criminal identificable,,1801,1801
4237,Proceso judicial criminal identificable,,1762,1762
4238,No es un proceso penal con delito identificable,,1741,1741
4239,No es un proceso penal con delito identificable,,1806,1806
4240,Proceso judicial criminal identificable,,1737,1739
4241,Proceso judicial criminal identificable,,1623,1623
4242,Proceso judicial criminal identificable,,1800,1800
4243,No es un proceso penal con delito identificable,,1794,1794
4244,Proceso judicial criminal identificable,,null,null
4245,Proceso judicial criminal identificable,,1809,1809
4246,Proceso judicial criminal identificable,,1782,1782
4247,Proceso judicial criminal identificable,,1807,1807
4248,Proceso judicial criminal identificable,,1762,1762
4249,Proceso judicial criminal identificable,,1806,1806
4250,Proceso judicial criminal identificable,,1804,1804
4251,Proceso judicial criminal identificable,1,1801,1801
4252,Proceso judicial criminal identificable,1,1804,1804
4253,Proceso judicial criminal identificable,,1787,1787
4254,Proceso judicial criminal identificable,,1718,1718
4255,Proceso judicial criminal identificable,,1751,1751
4256,Proceso judicial criminal identificable,,1678,1678
4257,Proceso judicial criminal identificable,1,1802,1804
4258,Proceso judicial criminal identificable,1,1808,1808
4259,Proceso judicial criminal identificable,,1763,1763
4260,Proceso judicial criminal identificable,,1771,1771
4261,Proceso judicial criminal identificable,,1586,1586
4262,Proceso judicial criminal identificable,,1786,1786
4263,Proceso judicial criminal identificable,,1592,1592
4264,Proceso judicial criminal identificable,1,1801,1801
4265,Proceso judicial criminal identificable,,1773,1776
4266,No es un proceso penal con delito identificable,,1806,1806
4267,No es un proceso penal con delito identificable,,1611,1611
4268,Proceso judicial criminal identificable,,1580,1599
4269,No es un proceso penal con delito identificable,,1796,1799
4270,Proceso judicial criminal identificable,,1560,1560
4271,Proceso judicial criminal identificable,,1806,1806
4272,Proceso judicial criminal identificable,,1810,1810
4273,No es un proceso penal con delito identificable,,1824,1824
4274,Proceso judicial criminal identificable,,1805,1805
4275,Proceso judicial criminal identificable,,1612,1612
4276,Proceso judicial criminal identificable,,1612,1612
4277,Proceso judicial criminal identificable,1,1752,1752
4278,Proceso judicial criminal identificable,,1785,1785
4279,Proceso judicial criminal identificable,,1802,1802
4280,Proceso judicial criminal identificable,1,1799,1799
4281,Proceso judicial criminal identificable,,1749,1749
4282,Proceso judicial criminal identificable,,1807,1807
4283,Proceso judicial criminal identificable,,1632,1632
4284,Proceso judicial criminal identificable,1,1752,1752
4285,Proceso judicial criminal identificable,,1605,1605
4286,Proceso judicial criminal identificable,,1718,1718
4287,Proceso judicial criminal identificable,,1787,1787
4288,Proceso judicial criminal identificable,,1665,1665
4289,Proceso judicial criminal identificable,,1772,1772
4290,Proceso judicial criminal identificable,1,1803,1803
4291,Proceso judicial criminal identificable,,1805,1805
4292,Proceso judicial criminal identificable,,1788,1788
4293,Proceso judicial criminal identificable,1,1571,1571
4294,Proceso judicial criminal identificable,1,1801,1801
4295,No es un proceso penal con delito identificable,,1788,1788
4296,Proceso judicial criminal identificable,,1809,1809
4297,Proceso judicial criminal identificable,,1773,1773
4298,Proceso judicial criminal identificable,1,1767,1767
4299,Proceso judicial criminal identificable,,1712,1712
4300,Proceso judicial criminal identificable,,1582,1582
4301,Proceso judicial criminal identificable,,1692,1692
4302,Proceso judicial criminal identificable,1,1705,1705
4303,No es un proceso penal con delito identificable,,1790,1790
4304,Proceso judicial criminal identificable,,1801,1801
4305,Proceso judicial criminal identificable,,1601,1601
4306,Proceso judicial criminal identificable,,1645,1645
4307,Proceso judicial criminal identificable,,1715,1715
4308,Proceso judicial criminal identificable,,1713,1713
4309,Proceso judicial criminal identificable,,1763,1763
4310,Proceso judicial criminal identificable,,1764,1764
4311,Proceso judicial criminal identificable,,1770,1770
4312,Proceso judicial criminal identificable,,1765,1765
4313,No es un proceso penal con delito identificable,,1802,1802
4314,Proceso judicial criminal identificable,,1771,1771
4315,Proceso judicial criminal identificable,,1675,1675
4316,Proceso judicial criminal identificable,1,1789,1789
4317,Proceso judicial criminal identificable,,1765,1765
4318,Proceso judicial criminal identificable,,1798,1798
4319,Proceso judicial criminal identificable,,1791,1791
4320,Proceso judicial criminal identificable,1,1800,1800
4321,Proceso judicial criminal identificable,1,1599,1599
4322,Proceso judicial criminal identificable,1,1807,1807
4323,Proceso judicial criminal identificable,1,1788,1788
